Price,Close,High,Low,Open,Volume
Ticker,PAYX,PAYX,PAYX,PAYX,PAYX
Date,,,,,
2024-02-02,118.17328643798828,118.48383432859369,116.63996039289984,117.61042347654744,1946200
2024-02-05,116.34883117675781,117.75599983967142,115.89271229312406,117.73659383366525,1663600
2024-02-06,118.58089447021484,118.98848721556462,116.4167583915404,116.79523842708606,2238500
2024-02-07,118.49354553222656,119.55135418367537,118.05684008962002,119.31843770384226,1411100
2024-02-08,119.12434387207031,119.18256928796771,117.52307829847976,118.39649655716968,1084400
2024-02-09,119.39607238769531,119.60957545144461,118.24121894507638,119.37666638373891,1714800
2024-02-12,119.35697937011719,119.78709700302493,118.82910976372975,119.37653423961164,2256900
2024-02-13,118.66292572021484,119.10281331154916,117.65606626511843,118.91708680707325,1932700
2024-02-14,119.47428894042969,120.03148340578083,118.54562652617932,119.06372616764415,1792100
2024-02-15,120.03147888183594,120.43226420454559,119.66001840493463,119.84574491438659,1435400
2024-02-16,120.60821533203125,121.03833293926984,119.2689977134881,119.89461925601857,1100300
2024-02-20,121.69328308105469,121.71283794998547,120.50068964818529,120.60821905331268,1415500
2024-02-21,120.6571044921875,122.04520193223883,120.01192803081291,121.90834767521955,1100600
2024-02-22,121.90834045410156,122.20160382062751,120.47136338251939,120.99923296746776,1467200
2024-02-23,121.83992004394531,122.44599422109953,121.78127035060697,122.19183311997064,1077000
2024-02-26,120.59844970703125,122.02564936854674,120.51046771237759,121.82036799168465,1192500
2024-02-27,120.13900756835938,120.96991051260405,119.55248828171591,120.28563925451958,1052100
2024-02-28,119.66001892089844,120.63755356137764,119.55248951380592,120.13900880649396,898500
2024-02-29,119.86529541015625,120.37361012094826,119.41563038884101,120.37361012094826,1954700
2024-03-01,119.48406219482422,119.89462495324476,118.6531517853574,119.3667553532766,1017700
2024-03-04,119.59158325195312,121.56620738429416,119.55248842972621,120.18787997387813,2728600
2024-03-05,117.52899169921875,119.74799202502071,116.98156723566616,119.63068518468857,1691300
2024-03-06,118.01776885986328,118.6531604551805,116.92292729941252,117.42147208992112,1800000
2024-03-07,118.40876770019531,119.3178752094301,117.43123306480298,118.79978304595174,2036100
2024-03-08,118.1057357788086,119.15169755301417,117.54854132821306,118.1252831902341,1344600
2024-03-11,118.90731048583984,119.0441647358915,117.14774518803665,118.51629514655055,1280400
2024-03-12,119.89462280273438,120.17810873789159,118.2621417749644,118.43809830513105,1551800
2024-03-13,119.38629913330078,120.56911511543927,119.22012003966087,119.89462130654867,1637700
2024-03-14,118.83888244628906,119.76753734420704,118.20348345708334,119.46450400113855,1674400
2024-03-15,117.57787322998047,119.16148213838552,117.09888331233864,118.60428765435377,5841100
2024-03-18,117.83202362060547,118.86820792800009,117.77337393014834,118.35989320871138,1214900
2024-03-19,118.32080078125,118.43810762992926,117.323711212471,117.73428145384946,1111400
2024-03-20,120.23675537109375,120.7646249481704,118.24258389924766,118.79977832094016,1500000
2024-03-21,119.5818099975586,120.90148022246626,119.55248515269354,120.5691145786689,2191100
2024-03-22,118.12528991699219,120.08035932276563,117.97866567795751,120.08035932276563,1426400
2024-03-25,116.28752136230469,118.04708671994112,115.74988177824733,117.86135274941351,1892800
2024-03-26,116.89360046386719,117.10865928976324,115.74010922696843,115.91606577015631,1723300
2024-03-27,118.7997817993164,119.09304517005569,117.44100926701924,117.99820370502601,1526300
2024-03-28,120.04125213623047,120.20743122868912,119.11258978931996,119.2592214712529,1618300
2024-04-01,118.88776397705078,120.3247336134964,118.52607348031428,120.23675907693737,2815200
2024-04-02,119.33743286132812,119.82620019042137,112.14277718043563,113.95121480648115,5003900
2024-04-03,117.55831146240234,119.30809926722189,116.55145203157254,119.27876696490897,2484900
2024-04-04,117.29438018798828,119.07349294694595,116.7078608914743,118.56517821209982,2029100
2024-04-05,119.63068389892578,119.65023876776964,117.17707737682771,117.31393162674564,2056100
2024-04-08,121.06767272949219,121.3218338431453,118.83889477683654,118.9659716046641,2647100
2024-04-09,123.74610137939453,123.86340821622159,121.53687855413021,122.00609098544416,2227800
2024-04-10,121.72261047363281,123.36486897231133,120.6375538811821,123.16936502689619,1914200
2024-04-11,121.44889831542969,123.03250707447116,120.07057838829871,121.97676790177685,1712400
2024-04-12,120.23675537109375,121.31204193565857,119.50360442370902,120.89170176083812,2004400
2024-04-15,119.69911193847656,121.87901743539217,119.5036079965278,121.3804726880263,2138100
2024-04-16,118.41854095458984,120.00214969290279,118.28168670710569,119.7382111741854,2000700
2024-04-17,116.46347045898438,118.76067525394463,116.39504333600249,118.76067525394463,2281300
2024-04-18,115.14380645751953,117.08909830823511,115.094926742186,117.08909830823511,2297800
2024-04-19,116.8349380493164,117.1575262736332,115.14380728183295,115.14380728183295,2643300
2024-04-22,118.50652313232422,119.27876890519481,117.14774317360958,117.30415228983466,1912000
2024-04-23,118.88776397705078,119.34719898685465,117.99820388696804,118.50652606930028,1223700
2024-04-24,119.76753997802734,119.92394909917793,117.71471873990883,118.0861866736428,1806800
2024-04-25,119.22990417480469,121.18497350302515,118.54562543512895,120.63755647768266,1204300
2024-04-26,117.27483367919922,119.44496180520152,117.15752683579454,118.50652943195682,2400500
2024-04-29,118.09595489501953,118.3110137044066,117.39212877629724,117.57786274040375,1925900
2024-04-30,116.14088439941406,117.76359542866535,116.0333549958855,117.64628859081678,1687600
2024-05-01,116.7274169921875,119.3667575833402,116.19954738235744,116.19954738235744,1470900
2024-05-02,115.78897857666016,116.92292237270364,114.51818798157426,116.85449524418361,1478900
2024-05-03,117.40190887451172,117.50943828164505,116.19954544274452,116.59055333268665,1540500
2024-05-06,117.91999816894531,117.9884252938184,116.94246355190292,117.60718738981164,837900
2024-05-07,119.05393981933594,119.27876860083937,117.92977353782737,118.22303690100253,1070100
2024-05-08,118.46742248535156,119.35697510764601,117.53876012546489,119.24944570325916,875700
2024-05-09,119.5416259765625,119.62046057420939,118.34915964202727,118.7039416472315,1460000
2024-05-10,120.77350616455078,120.84249113691996,119.56133305715151,120.02452109397238,1063000
2024-05-13,122.96131896972656,123.06972500082551,121.15785253711294,121.18741645126755,1685900
2024-05-14,121.91669464111328,124.38045455428458,121.2859727048453,123.1879956585655,2451300
2024-05-15,122.56712341308594,123.47378520148115,122.25176246413116,122.50798806598323,1266300
2024-05-16,123.37523651123047,123.80885311748517,121.7688603309474,122.56712360832175,1455300
2024-05-17,123.82856750488281,124.00595850901875,122.34045449900894,123.2865373481346,2414700
2024-05-20,123.74972534179688,123.98624417429092,123.04016132551662,123.97639454875234,896500
2024-05-21,124.07494354248047,124.20305634377537,122.96131931421651,124.20305634377537,943800
2024-05-22,125.13928985595703,125.63204181117709,123.38508657958317,123.9271167378445,1736700
2024-05-23,123.83842468261719,124.86334213034777,123.68074044832133,124.86334213034777,2120600
2024-05-24,122.42915344238281,125.01116886178865,122.21234138024684,124.05522887080633,1354400
2024-05-28,118.52655029296875,122.09407710413853,117.74800883147843,121.99552821827378,2484800
2024-05-29,117.0285873413086,118.89118909833168,116.96945951371993,117.5804671155975,1327400
2024-05-30,116.69351959228516,117.69873025498715,116.41757218642377,117.27496328019754,1429200
2024-05-31,118.41815185546875,118.8616256015356,116.53583580344709,116.69352003596741,4177900
2024-06-03,118.40829467773438,118.55612176598085,116.99902380487438,118.39843753350513,1978400
2024-06-04,119.80770874023438,120.48770883678426,117.58046782249556,118.03379871392947,1266000
2024-06-05,119.87669372558594,120.22161858662804,118.35901681820259,119.94567869779436,1166400
2024-06-06,120.0639419555664,121.02973156715254,119.72886671975219,120.09350586956218,1177300
2024-06-07,120.80307006835938,122.36016803747263,119.54162627725934,119.54162627725934,1975900
2024-06-10,120.17235565185547,120.70452869412075,118.99960352989316,120.3497466659439,2717800
