Price,Close,High,Low,Open,Volume
Ticker,MU,MU,MU,MU,MU
Date,,,,,
2024-02-02,86.11214447021484,86.24158875597483,84.57869423693012,84.7081385226901,10449400
2024-02-05,86.61001586914062,86.8489928522104,85.24584071344057,86.37103128912953,8409300
2024-02-06,84.24014282226562,86.81912991505,83.36388873658963,86.46066060796845,12990300
2024-02-07,84.8077163696289,84.91724907790343,82.11920421384401,83.78209882573276,16374800
2024-02-08,84.5189437866211,85.66405355883393,84.170434098628,85.1462688219501,12524500
2024-02-09,85.19605255126953,85.25580249627973,83.60285996159209,84.69817939218649,12161500
2024-02-12,85.33545684814453,86.54031658436529,85.02677791901478,85.16618179648896,10366000
2024-02-13,81.18319702148438,83.19460886118478,80.42642768398728,82.11920100215336,21207900
2024-02-14,81.48191833496094,82.82617426749485,81.14336065591934,81.83042800681179,12870900
2024-02-15,81.28276062011719,82.35816835326189,81.16327593661714,81.89016641771147,11527600
2024-02-16,79.16182708740234,80.99399654578663,78.91289052423441,80.61561570467015,15544400
2024-02-20,80.36668395996094,80.42642630768202,78.81332214368092,78.99255678378564,12627200
2024-02-21,81.14336395263672,81.1533235427917,79.5999617440368,80.44634458061628,9943600
2024-02-22,85.54456329345703,85.94285571268895,83.5231920408445,84.63843056674028,17510900
2024-02-23,85.63418579101562,86.45069749119183,84.68822980070551,86.18184932031626,10232800
2024-02-26,89.0794677734375,91.95717412409769,88.52185224711883,89.29853318647463,28920100
2024-02-27,91.45928955078125,92.3554626756474,90.10507407252592,91.4991203115465,21422700
2024-02-28,89.32840728759766,90.40381520667434,88.92015522015348,90.07521707635502,14190700
2024-02-29,90.22457885742188,90.44364427351668,88.44219195012718,90.26440962370656,17027000
2024-03-01,94.7452621459961,95.65138733032344,91.52899824817695,91.52899824817695,23430400
2024-03-04,95.36261749267578,96.96576960450209,94.21751535303515,96.51768681915934,20913200
2024-03-05,94.06815338134766,94.96432656316053,92.88321286334278,93.8490879816888,12887500
2024-03-06,95.15351104736328,96.01981303640812,94.15776477822992,94.64568591990289,14232400
2024-03-07,98.55897521972656,99.26595420335242,97.05539613224366,98.50918486438239,24843300
2024-03-08,97.20476531982422,101.41676829493876,96.90603836406852,99.45514669126678,22353100
2024-03-11,94.10799407958984,96.04969651438479,93.13215926816589,95.4920809632523,15673300
2024-03-12,97.00560760498047,97.08526913625572,93.24168761705477,94.92450137977123,14993700
2024-03-13,93.75947570800781,94.93444905462695,92.70397945898267,94.91453747118486,16732600
2024-03-14,91.04107666015625,93.05248067000898,89.91588617310812,92.90312481544473,16718900
2024-03-15,92.85334777832031,94.29717695700809,91.62857641671327,92.08662642618322,29539200
2024-03-18,93.38109588623047,96.66706203479347,93.29148235704125,96.4081658444544,23140300
2024-03-19,93.60015106201172,93.75947411460653,90.61291219833049,92.1861931564685,21054700
2024-03-20,95.84059143066406,96.26876268846576,93.19190234822983,94.58594883388247,39807400
2024-03-21,109.38272857666016,113.01720405918522,108.31728034887853,112.88775977621894,89554100
2024-03-22,109.74120330810547,110.86639393831221,106.59464882158225,108.84503008199574,37249900
2024-03-25,116.63175964355469,120.89356012538474,109.69141441755923,109.77106834669507,55766100
2024-03-26,118.29467010498047,121.93909781671135,117.66734503879876,118.49381633735896,44295100
2024-03-27,118.74275207519531,119.59909454278015,116.5819843219148,118.79254243140396,29320700
2024-03-28,117.50184631347656,119.23611523054281,116.9636233521233,119.04674597685766,21047800
2024-04-01,123.89073944091797,126.96059261669406,118.60818689867882,118.80752534755509,44309400
2024-04-02,122.3458480834961,123.27278638129357,120.521871496818,122.30597887018196,25026400
2024-04-03,127.58851623535156,127.85763150743023,120.93051771539668,121.79764833720158,40130100
2024-04-04,123.68142700195312,130.11018717811285,123.2428808835788,129.75137187854097,36009900
2024-04-05,123.1731185913086,125.27617209151705,120.80094979914978,123.99041846312362,23290900
2024-04-08,122.5451889038086,129.27296479345682,122.20631199053018,128.63507257670625,27955800
2024-04-09,122.22623443603516,125.72467978858067,120.87071166707948,124.4787954497813,19243800
2024-04-10,121.79764556884766,124.0701449092373,119.53512303628344,119.60489225259315,22242300
2024-04-11,127.09017181396484,127.1400026249727,121.67804993981277,122.49534976223192,21745300
2024-04-12,122.1166000366211,125.57517629197044,121.42887702981062,124.83761486825316,24720100
2024-04-15,120.97039031982422,124.36915889304305,120.21289050122684,123.22294376322687,17732600
2024-04-16,121.36907196044922,122.1465102174574,117.97030325478399,119.13644923388387,17452400
2024-04-17,115.94699096679688,124.01035138583212,115.81741411872812,121.61825174806616,25546500
2024-04-18,111.56147003173828,117.23273810211019,111.11295470145312,115.61806922538914,32146900
2024-04-19,106.41846466064453,110.51493341085057,105.37192626725907,109.2989565543849,33744300
2024-04-22,108.76072692871094,109.86707288027324,106.27891973776042,107.24572724536667,19820900
2024-04-23,112.08972930908203,112.51831385649761,108.55142209602319,109.34878356740155,17887500
2024-04-24,111.4119644165039,113.57481789138863,108.87036482479587,112.34887191066267,20505900
2024-04-25,111.2126235961914,112.68774642348791,107.71417817593166,109.00990095507223,18342800
2024-04-26,114.46188354492188,114.68116040757319,111.23255343350822,111.63123794703111,20630700
2024-04-29,113.98346710205078,114.37218240777446,111.74087529013363,113.43527495076123,14419100
2024-04-30,112.58807373046875,115.89714219236275,112.55817372336293,113.80405804793558,14845600
2024-05-01,109.33880615234375,113.35554363430111,108.39193709984798,110.15610597159231,16686200
2024-05-02,111.96015930175781,112.03989772963381,109.06970592759095,111.37209790151618,15439200
2024-05-03,114.32234191894531,115.09978012056641,113.07645760158856,114.65125720375335,15564400
2024-05-06,119.73446655273438,120.97038930009991,117.63141316654776,119.38562045641126,22538700
2024-05-07,118.8175048828125,121.01026603249032,118.78760487330861,119.75441240340143,12508300
2024-05-08,118.92713928222656,120.073354434697,117.83076254675369,117.91050097223984,10867900
2024-05-09,117.42211151123047,119.23611890911506,117.05333459238372,118.92714200861644,11524800
2024-05-10,120.84081268310547,121.44880485393098,118.78759770874204,119.64476674943785,13922400
2024-05-13,122.59501647949219,123.70136235850272,121.2494629414258,122.52524726208947,16643200
2024-05-14,124.39906311035156,124.62830918578187,121.2694021065849,122.58505572852327,13887700
2024-05-15,127.3891830444336,127.52872148598514,125.02699113797179,125.81439097488398,14265100
2024-05-16,127.46892547607422,129.70155581962584,126.6316948004486,127.50879468980996,15874700
2024-05-17,124.87748718261719,128.60517121073673,124.44890264110765,127.93737899153757,13774700
2024-05-20,128.57525634765625,130.58860958141614,126.22302624334169,126.71141074678333,19123200
2024-05-21,127.0802001953125,128.3958613327321,122.87409352902688,123.7910625603123,15717800
2024-05-22,125.86422729492188,127.44899624228282,124.8276505378407,127.36925781382848,11190100
2024-05-23,125.854248046875,131.51554674267388,124.24955602687074,131.3361466993807,20747400
2024-05-24,129.06365966796875,129.97065193459684,126.18316799663668,127.39915236348921,14028000
2024-05-28,132.23318481445312,132.86111541860424,128.8443853308705,131.32617732146812,14143000
2024-05-29,131.1467742919922,132.66177394596127,129.472297788437,129.5719746215657,11242500
2024-05-30,125.87419128417969,131.23647490501884,125.28612990403802,129.87099049462122,12666200
2024-05-31,124.58843231201172,126.90079331155168,120.61157168180915,125.93398586012655,24153800
2024-06-03,127.74800109863281,128.41579331245254,124.73794773210487,127.70813948956813,16134300
2024-06-04,126.22303771972656,127.43902209149773,125.0070533479554,126.93069913517418,12995500
2024-06-05,133.26976013183594,133.42922176569854,127.22970780030673,128.37592289124674,22301800
2024-06-06,129.64175415039062,133.68838423960406,128.75466985927213,133.39933054263182,15505000
2024-06-07,130.50888061523438,132.10360346727745,129.1932194339633,129.78128840904316,12139500
2024-06-10,134.37611389160156,135.22330615055998,129.28293790362338,129.28293790362338,14668200
2024-06-11,134.6252899169922,135.40272055372625,131.34611371078736,134.87446679308772,14125000
2024-06-12,140.2865753173828,141.2434211729432,136.37948389023006,138.05394512677455,16973600
2024-06-13,142.668701171875,143.7451470231872,139.79817890170912,142.31984748734428,16312900
2024-06-14,140.89456176757812,142.0208460210562,139.1901853843745,141.33311546658015,14028500
2024-06-17,147.34327697753906,148.26024608629044,141.67200866026522,145.1006850199313,23909000
2024-06-18,152.9447479248047,157.02127755238786,151.01113312991833,151.2403867827272,42192600
2024-06-20,143.7152557373047,156.89173000120442,142.43947136394053,156.49303787918475,41285000
2024-06-21,139.08055114746094,142.13048872547995,135.25319818218648,137.19677467169706,51189700
2024-06-24,138.5522918701172,142.35972148414479,137.43598443538784,141.9710062017981,32410100
2024-06-25,140.65536499023438,140.665341799235,137.29646540389516,139.6088342265912,32370000
2024-06-26,141.8912811279297,143.59565765453624,139.08055866159074,142.56903493174076,55490300
2024-06-27,131.7946319580078,136.93764644430445,130.64842438606317,135.34290831863808,68172700
2024-06-28,131.096923828125,134.97411502716014,130.31949326852245,132.38268489800097,38140600
2024-07-01,131.08697509765625,131.64512886615867,126.85096060418694,130.07032918585568,24749000
2024-07-02,132.15342712402344,132.27304235076593,128.99386657214427,129.4822586606862,20776000
2024-07-03,136.36952209472656,136.36952209472656,131.993961741352,132.2232154075046,14507100
2024-07-05,131.1667022705078,136.6784930744516,130.47897171883395,136.3695162082905,30104600
2024-07-08,130.37364196777344,132.94739840449037,129.7750882952896,130.97218041840506,20500700
2024-07-09,130.82254028320312,134.88269507658165,130.56317516194142,131.43106422549312,21850900
2024-07-10,136.05982971191406,136.16956403539538,132.37875994095558,132.77780076354716,22460200
2024-07-11,129.9147491455078,136.09973781677343,129.75514802467976,136.02991518050843,25401500
2024-07-12,133.22671508789062,134.10457449815686,130.40356391583103,131.43106935030923,20726900
2024-07-15,130.5531768798828,135.02234237651314,129.71521405745824,133.58582598272835,20416000
2024-07-16,127.18138122558594,130.65296049470965,126.93198640372412,130.1042888422433,21312600
2024-07-17,119.21072387695312,122.7321775151518,118.94138082034816,122.28326988383489,31414100
2024-07-18,117.16567993164062,121.34553942690258,113.81381304094965,120.20829969016017,30404900
2024-07-19,113.98340606689453,116.92626177983844,113.57439492534557,116.40752392396661,18038900
2024-07-22,115.00093078613281,115.30020759525978,113.36490148100299,115.08073895002339,23837800
2024-07-23,113.97342681884766,116.05836375248649,113.55444536963681,114.85129379970735,14707700
2024-07-24,110.0130386352539,113.76393875187065,109.73371766258815,111.20016038000904,25261000
2024-07-25,107.18988800048828,110.432020582115,104.78572595148647,106.54146757290351,29068400
2024-07-26,109.14514923095703,110.36218952094198,107.51909018491962,109.7337173343241,18547900
2024-07-29,107.58892059326172,110.76122291278563,106.88064023905339,110.27241121133143,13517700
2024-07-30,102.31172943115234,108.98553730919818,101.92267411736658,108.73614248698034,23915100
2024-07-31,109.55415344238281,111.07047056065952,107.48916468967253,109.58407960227451,26503600
2024-08-01,101.26426696777344,107.59889338089658,99.70803823658346,106.92053921882027,31643700
2024-08-02,92.4755859375,97.45351147151416,90.84953463168924,96.92479572960316,36039400
2024-08-05,90.20111083984375,92.02668263085019,84.70445484224679,87.41786391525821,36977600
2024-08-06,88.78455352783203,90.64005154751247,86.93903343174202,88.9840663340861,26460000
2024-08-07,86.58988189697266,93.35346799052229,86.37041324434469,93.1539475740761,29483800
2024-08-08,91.84712219238281,92.62523279767716,87.8169010674159,88.26581630111123,24760700
2024-08-09,92.85468292236328,94.30116986068329,91.22862379496691,91.56780471410688,21627200
2024-08-12,94.41090393066406,96.29632819055296,92.4057674153648,92.8746309020646,18886600
2024-08-13,97.2041244506836,97.54329774207355,94.68025016865313,96.38610977100267,23565500
2024-08-14,100.16693115234375,101.70319642314512,97.83259186603105,100.75549922725884,22459000
2024-08-15,106.69110107421875,107.78844437222033,102.50127113777496,103.25943352250535,29128000
2024-08-16,107.72857666015625,109.20499723843835,105.0949681569939,106.571388735276,18383300
2024-08-19,108.36702728271484,108.45681336966088,104.50640059531948,106.99037070725396,15744600
2024-08-20,107.72857666015625,108.9256762776371,105.90301249179795,108.06775754893303,16075500
2024-08-21,108.06775665283203,108.13758689245331,105.95288600713353,107.89817001531254,13658900
2024-08-22,104.00761413574219,110.73129611087488,103.7083373180993,108.68625561580828,17967000
2024-08-23,102.60102081298828,104.15724956491606,100.06716869178865,102.7905632994682,25465100
2024-08-26,98.67056274414062,101.94262131628379,97.37370673426483,100.42629666372821,26752300
2024-08-27,97.62310791015625,98.25158010993077,96.43598614410075,96.85496761061711,17234600
2024-08-28,94.63036346435547,97.44353650223827,92.47558874039828,97.12431146286595,25564300
2024-08-29,95.3386459350586,97.74281551314517,94.76004815971923,96.3262472337065,18984300
2024-08-30,96.00701904296875,98.17177166795811,94.76004505639835,96.68537319610004,18819400
2024-09-03,88.36557006835938,93.65273542369621,88.09621941399374,93.4033406160598,28897200
